/m/010016	rdf:type	contains
/m/010016	rdf:type	county_seat
/m/010016	rdf:type	headquarters
/m/010016	rdf:type	location
/m/010016	rdf:type	locations
/m/010016	rdf:type	place
/m/0100mt	rdf:type	contains
/m/0100mt	rdf:type	featured_film_locations
/m/0100mt	rdf:type	location
/m/0100mt	rdf:type	officeholders
/m/0100mt	rdf:type	place
/m/0100mt	rdf:type	place_of_birth
/m/0100mt	rdf:type	places_lived
/m/0102t4	rdf:type	common
/m/0102t4	rdf:type	contains
/m/0102t4	rdf:type	location
/m/0102t4	rdf:type	place
/m/0104lr	rdf:type	common
/m/0104lr	rdf:type	location
/m/0104lr	rdf:type	place
/m/0104lr	rdf:type	places_lived
/m/0105y2	rdf:type	base
/m/0105y2	rdf:type	contains
/m/0105y2	rdf:type	headquarters
/m/0105y2	rdf:type	location
/m/0105y2	rdf:type	officeholders
/m/0105y2	rdf:type	place
/m/0105y2	rdf:type	places_lived
/m/0106dv	rdf:type	common
/m/0106dv	rdf:type	contains
/m/0106dv	rdf:type	county_seat
/m/0106dv	rdf:type	headquarters
/m/0106dv	rdf:type	location
/m/0106dv	rdf:type	place_of_birth
/m/0106dv	rdf:type	places_lived
/m/0106dv	rdf:type	unions_of_this_type
/m/0108xl	rdf:type	common
/m/0108xl	rdf:type	contains
/m/0108xl	rdf:type	location
/m/0108xl	rdf:type	place
/m/0109vk	rdf:type	common
/m/0109vk	rdf:type	contains
/m/0109vk	rdf:type	location
/m/0109vk	rdf:type	place
/m/010bnr	rdf:type	common
/m/010bnr	rdf:type	location
/m/010bxh	rdf:type	common
/m/010bxh	rdf:type	location
/m/010bxh	rdf:type	place
/m/010bxh	rdf:type	places_lived
/m/010cw1	rdf:type	common
/m/010cw1	rdf:type	contains
/m/010cw1	rdf:type	county_seat
/m/010cw1	rdf:type	location
/m/010cw1	rdf:type	place_of_birth
/m/010cw1	rdf:type	places_lived
/m/010dft	rdf:type	base
/m/010dft	rdf:type	contains
/m/010dft	rdf:type	county_seat
/m/010dft	rdf:type	location
/m/010dft	rdf:type	place
/m/010h9y	rdf:type	contains
/m/010h9y	rdf:type	featured_film_locations
/m/010h9y	rdf:type	headquarters
/m/010h9y	rdf:type	location
/m/010h9y	rdf:type	locations
/m/010h9y	rdf:type	origin
/m/010h9y	rdf:type	place
/m/010h9y	rdf:type	place_of_birth
/m/010h9y	rdf:type	places_lived
/m/010hn	rdf:type	artist
/m/010hn	rdf:type	artists
/m/010hn	rdf:type	award
/m/010hn	rdf:type	award_nominations
/m/010hn	rdf:type	awards_presented
/m/010hn	rdf:type	awards_won
/m/010hn	rdf:type	common
/m/010hn	rdf:type	instrumentalists
/m/010hn	rdf:type	people
/m/010hn	rdf:type	spouse_s
/m/010hn	rdf:type	students_graduates
/m/010hn	rdf:type	winners
/m/010m55	rdf:type	contains
/m/010m55	rdf:type	headquarters
/m/010m55	rdf:type	location
/m/010m55	rdf:type	place
/m/010m55	rdf:type	places_lived
/m/010nlt	rdf:type	base
/m/010p3	rdf:type	common
/m/010p3	rdf:type	friendship
/m/010p3	rdf:type	influence
/m/010p3	rdf:type	people
/m/010p3	rdf:type	tv
/m/010p3	rdf:type	tv_regular_personal_appearances
/m/010r6f	rdf:type	common
/m/010r6f	rdf:type	contains
/m/010r6f	rdf:type	headquarters
/m/010r6f	rdf:type	location
/m/010r6f	rdf:type	place
/m/010r6f	rdf:type	place_of_birth
/m/010rvx	rdf:type	contains
/m/010rvx	rdf:type	location
/m/010rvx	rdf:type	place
/m/010rvx	rdf:type	places_lived
/m/010t4v	rdf:type	common
/m/010t4v	rdf:type	contains
/m/010t4v	rdf:type	county_seat
/m/010t4v	rdf:type	location
/m/010t4v	rdf:type	place
/m/010t4v	rdf:type	place_of_birth
/m/010t4v	rdf:type	places_lived
/m/010t4v	rdf:type	unions_of_this_type
/m/010tkc	rdf:type	common
/m/010tkc	rdf:type	contains
/m/010tkc	rdf:type	location
/m/010tkc	rdf:type	place
/m/010v8k	rdf:type	base
/m/010v8k	rdf:type	contains
/m/010v8k	rdf:type	county_seat
/m/010v8k	rdf:type	headquarters
/m/010v8k	rdf:type	location
/m/010v8k	rdf:type	officeholders
/m/010v8k	rdf:type	place
/m/010v8k	rdf:type	place_of_birth
/m/010v8k	rdf:type	places_lived
/m/010v8k	rdf:type	unions_of_this_type
/m/010xjr	rdf:type	award
/m/010xjr	rdf:type	award_nominations
/m/010xjr	rdf:type	base
/m/010xjr	rdf:type	film
/m/010xjr	rdf:type	friendship
/m/010xjr	rdf:type	people
/m/010xjr	rdf:type	winners
/m/010y34	rdf:type	base
/m/010y34	rdf:type	common
/m/010y34	rdf:type	contains
/m/010y34	rdf:type	headquarters
/m/010y34	rdf:type	location
/m/010y34	rdf:type	place
/m/010y34	rdf:type	place_of_birth
/m/010y34	rdf:type	places_lived
/m/010z5n	rdf:type	location
/m/010z5n	rdf:type	place
/m/010z5n	rdf:type	place_of_birth
/m/010z5n	rdf:type	places_lived
/m/0113sg	rdf:type	influence
/m/0113sg	rdf:type	influenced_by
/m/0113sg	rdf:type	peers
/m/0113sg	rdf:type	people
/m/0114m0	rdf:type	common
/m/0114m0	rdf:type	contains
/m/0114m0	rdf:type	county_seat
/m/0114m0	rdf:type	location
/m/0118d3	rdf:type	common
/m/0118d3	rdf:type	contains
/m/0118d3	rdf:type	location
/m/0118d3	rdf:type	place_of_birth
/m/011_3s	rdf:type	award
/m/011_3s	rdf:type	award_nominations
/m/011_3s	rdf:type	awards_won
/m/011_3s	rdf:type	base
/m/011_3s	rdf:type	common
/m/011_3s	rdf:type	dubbing_performances
/m/011_3s	rdf:type	film
/m/011_3s	rdf:type	influenced_by
/m/011_3s	rdf:type	people
/m/011_3s	rdf:type	regular_cast
/m/011_3s	rdf:type	winners
/m/011_6p	rdf:type	contribution
/m/011_6p	rdf:type	music
/m/011_6p	rdf:type	regular_performances
/m/011_6p	rdf:type	track_contributions
/m/011_6p	rdf:type	track_performances
/m/011_vz	rdf:type	artist
/m/011_vz	rdf:type	artists
/m/011_vz	rdf:type	award
/m/011_vz	rdf:type	common
/m/011_vz	rdf:type	membership
/m/011_vz	rdf:type	music
/m/011_vz	rdf:type	regular_performances
/m/011_vz	rdf:type	winners
/m/011hdn	rdf:type	artists
/m/011hdn	rdf:type	award
/m/011hdn	rdf:type	common
/m/011hdn	rdf:type	instrumentalists
/m/011hdn	rdf:type	people
/m/011hdn	rdf:type	personal_appearances
/m/011hq1	rdf:type	base
/m/011hq1	rdf:type	contains
/m/011hq1	rdf:type	location
/m/011hq1	rdf:type	officeholders
/m/011j5x	rdf:type	music
/m/011j5x	rdf:type	parent_genre
/m/011k11	rdf:type	child
/m/011k11	rdf:type	music
